,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm,ET0_mm_day,Kc,ETc_mm_day,Rainfall_effective_mm,Irrigation_requirement_mm
2022-03-26,20.05,24.52,15.79,79.51,1.37,18.4,3.51,3.516768828518428,1.1344744742145694,3.989684467667631,2.808,1.181684467667631
2022-03-27,19.57,22.98,14.97,83.75,1.51,20.54,11.61,3.6402821100670226,1.1344744742145694,4.129807132810988,9.288,0.0
2022-03-28,20.55,25.54,16.17,84.08,1.41,21.06,1.3,3.8584402938479214,1.1344744742145694,4.3773020236514295,1.04,3.3373020236514295
2022-03-29,18.87,24.25,15.4,89.86,1.46,15.19,31.18,2.787885403141501,1.1344744742145694,3.162784826899427,24.944000000000003,0.0
2022-03-30,18.73,21.77,15.04,82.7,1.31,9.69,19.98,2.1534414420249397,1.1344744742145694,2.4430243476931075,15.984000000000002,0.0
2022-03-31,20.04,25.15,14.83,81.17,1.51,22.55,7.81,4.051381514836968,1.1344744742145694,4.5961889138872944,6.248,0.0
2022-04-01,20.48,25.92,15.57,83.34,1.46,18.57,0.37,3.5162184333753124,1.1344744742145694,3.989060058427034,0.296,3.6930600584270343
2022-04-02,20.13,25.04,15.73,85.29,1.57,20.89,5.33,3.7508080707443234,1.1344744742145694,4.25519601393743,4.264,0.0
2022-04-03,20.77,25.95,16.3,80.8,1.68,18.57,5.38,3.6105420277584543,1.1344744742145694,4.096067768570878,4.304,0.0
2022-04-04,21.42,27.58,15.63,76.19,1.25,18.73,0.23,3.753253685405788,1.1344744742145694,4.2579705013446265,0.18400000000000002,4.073970501344626
2022-04-05,20.73,26.6,14.5,79.19,1.52,21.76,0.89,4.059699399837084,1.1344744742145694,4.605625342099378,0.7120000000000001,3.893625342099378
2022-04-06,20.58,25.31,15.43,81.19,1.39,20.22,10.14,3.7601812490961883,1.1344744742145694,4.265829645519881,8.112,0.0
2022-04-07,20.07,24.64,16.13,83.33,1.28,10.18,6.97,2.2863153305816826,1.1344744742145694,2.593766382550364,5.5760000000000005,0.0
2022-04-08,20.28,25.57,15.26,79.25,1.35,14.4,4.1,2.9840816427163572,1.1344744742145694,3.3853644526339877,3.28,0.10536445263398786
2022-04-09,20.64,25.88,15.58,78.77,1.88,22.22,3.74,4.132599755057388,1.1344744742145694,4.688328934257989,2.9920000000000004,1.6963289342579881
2022-04-10,20.63,26.37,15.9,78.95,2.12,15.74,9.06,3.3232777806081653,1.1344744742145694,3.7701738128244093,7.248000000000001,0.0
2022-04-11,20.87,26.31,16.62,78.47,2.0,20.93,0.95,4.030124597338436,1.1344744742145694,4.572073483584726,0.76,3.812073483584726
2022-04-12,20.36,24.91,15.68,82.52,1.82,19.35,1.83,3.5937862829701226,1.1344744742145694,4.077058803812061,1.4640000000000002,2.613058803812061
2022-04-13,20.72,25.81,15.57,82.57,1.73,20.25,3.25,3.7559827337312806,1.1344744742145694,4.261066537008795,2.6,1.6610665370087951
2022-04-14,20.09,24.3,16.15,86.05,1.21,16.77,6.58,3.1317050560426924,1.1344744742145694,3.552839446849142,5.264,0.0
2022-04-15,18.7,21.58,16.09,89.98,1.71,10.17,11.95,2.0470764527391343,1.1344744742145694,2.322355982398255,9.56,0.0
2022-04-16,19.95,25.35,15.51,80.44,1.93,12.47,0.89,2.752475678875739,1.1344744742145694,3.122613398580944,0.7120000000000001,2.410613398580944
2022-04-17,20.37,26.43,15.06,81.94,1.72,18.23,0.69,3.4886789464930357,1.1344744742145694,3.9578172135261243,0.5519999999999999,3.405817213526124
2022-04-18,20.03,23.66,15.11,83.97,1.44,18.44,1.63,3.35567620576012,1.1344744742145694,3.8069289991640534,1.304,2.5029289991640535
2022-04-19,20.52,25.23,16.26,86.53,1.6,19.53,7.97,3.5332176550932046,1.1344744742145694,4.008345241547497,6.376,0.0
2022-04-20,19.44,22.33,16.75,88.92,1.17,6.59,3.02,1.6049293576435941,1.1344744742145694,1.820751389164243,2.4160000000000004,0.0
2022-04-21,19.12,23.83,15.8,88.49,1.6,16.78,8.14,2.9991240603805798,1.1344744742145694,3.4024296915045227,6.5120000000000005,0.0
2022-04-22,20.38,26.2,14.91,82.86,1.17,15.27,8.67,3.002765584261444,1.1344744742145694,3.4065609073946055,6.936,0.0
2022-04-23,21.04,25.67,16.52,80.53,1.25,17.27,1.65,3.363205167136886,1.1344744742145694,3.8154704136633417,1.32,2.495470413663342
2022-04-24,20.35,25.12,16.45,85.32,1.32,14.24,15.66,2.808016650671527,1.1344744742145694,3.1856232133563367,12.528,0.0
2022-04-25,20.72,25.22,16.12,81.67,1.09,14.66,3.5,2.9266342290812943,1.1344744742145694,3.320191828255363,2.8000000000000003,0.5201918282553626
2022-04-26,19.05,22.84,15.9,88.27,1.07,12.32,0.96,2.383136765315226,1.1344744742145694,2.7036078288124004,0.768,1.9356078288124003
2022-04-27,20.15,25.22,15.59,83.77,1.19,18.59,15.46,3.413197144530159,1.1344744742145694,3.8721850359315217,12.368000000000002,0.0
2022-04-28,20.1,25.19,15.63,81.47,1.77,17.21,3.38,3.2997872590373043,1.1344744742145694,3.743524415716281,2.704,1.0395244157162806
2022-04-29,19.14,22.89,15.32,86.07,1.76,13.36,9.62,2.572007216273114,1.1344744742145694,2.917876534357519,7.696,0.0
2022-04-30,19.66,23.95,15.36,84.36,1.5,15.48,0.71,2.9239165473088944,1.1344744742145694,3.317108687655537,0.568,2.749108687655537
2022-05-01,19.93,24.6,16.29,85.62,1.62,12.0,11.91,2.4725818091935694,1.1344744742145694,2.8050809479373835,9.528,0.0
2022-05-02,19.16,22.84,15.75,87.97,1.65,13.65,3.86,2.5575577017704334,1.1344744742145694,2.901483928989435,3.088,0.0
2022-05-03,19.39,23.84,14.92,87.23,2.02,17.49,3.62,3.080734448132019,1.1344744742145694,3.4950145932392838,2.8960000000000004,0.5990145932392834
2022-05-04,19.46,24.05,15.77,84.74,2.02,17.29,1.38,3.1529048880077517,1.1344744742145694,3.57689011507114,1.1039999999999999,2.4728901150711398
2022-05-05,19.84,25.08,15.52,83.53,2.09,17.96,1.51,3.3192979901757336,1.1344744742145694,3.765658842166092,1.2080000000000002,2.557658842166092
2022-05-06,19.66,25.15,15.64,86.0,2.08,14.89,1.42,2.844810004968574,1.1344744742145694,3.2273643346270693,1.136,2.0913643346270696
2022-05-07,20.14,24.91,16.33,84.72,1.86,17.68,4.92,3.259427501144781,1.1344744742145694,3.697737300601733,3.936,0.0
2022-05-08,20.13,25.4,15.23,84.12,1.99,16.25,1.72,3.0885829531047446,1.1344744742145694,3.503918521791587,1.3760000000000001,2.127918521791587
2022-05-09,20.19,25.09,16.19,82.99,2.09,19.6,0.93,3.562587339042941,1.1344744742145694,4.041664398304222,0.7440000000000001,3.297664398304222
2022-05-10,20.67,26.16,15.33,81.33,1.64,18.12,0.29,3.433860231281319,1.1344744742145694,3.895626780409194,0.23199999999999998,3.663626780409194
2022-05-11,20.33,25.63,15.54,84.25,1.84,16.79,0.94,3.1629679890925018,1.1344744742145694,3.5883064463832297,0.752,2.8363064463832295
2022-05-12,19.94,24.8,15.75,84.15,1.71,16.91,5.0,3.1372776303742365,1.1344744742145694,3.559161390183942,4.0,0.0
2022-05-13,20.41,25.8,15.19,81.63,1.55,19.67,2.24,3.5927292378102145,1.1344744742145694,4.075859613060054,1.7920000000000003,2.2838596130600535
2022-05-14,20.18,25.49,15.84,85.19,1.92,18.43,13.6,3.3393070903248607,1.1344744742145694,3.7883586555372797,10.88,0.0
2022-05-15,19.72,25.33,15.54,87.2,1.75,16.62,1.92,3.0164683347625685,1.1344744742145694,3.4221063280646624,1.536,1.8861063280646624
2022-05-16,19.96,25.08,15.97,83.14,1.65,15.13,0.56,2.9339076015833774,1.1344744742145694,3.3284432837004303,0.44800000000000006,2.8804432837004303
2022-05-17,19.83,24.39,15.84,84.91,1.93,16.15,2.1,2.9990239143716257,1.1344744742145694,3.4023160784136697,1.6800000000000002,1.7223160784136695
2022-05-18,20.24,25.38,15.9,81.67,1.91,16.32,0.36,3.161074297957251,1.1344744742145694,3.586158102128241,0.288,3.2981581021282413
2022-05-19,19.98,25.75,14.7,79.12,1.91,19.99,0.04,3.6740576964211074,1.1344744742145694,4.168124673381327,0.032,4.136124673381327
2022-05-20,19.93,25.8,14.6,80.3,1.97,19.33,0.21,3.5590040661625424,1.1344744742145694,4.037599266687264,0.168,3.8695992666872643
2022-05-21,20.8,26.13,15.36,77.62,1.92,19.06,0.04,3.655008968323082,1.1344744742145694,4.146514377587864,0.032,4.114514377587864
2022-05-22,20.8,26.49,15.15,79.13,1.61,18.81,0.44,3.5584637998280915,1.1344744742145694,4.036986348321553,0.35200000000000004,3.684986348321553
2022-05-23,20.29,25.64,15.59,83.96,1.43,14.03,0.66,2.7597268513502042,1.1344744742145694,3.130839668661352,0.528,2.602839668661352
2022-05-24,20.67,24.84,17.41,81.24,1.25,17.12,0.19,3.232393400750211,1.1344744742145694,3.667067803770739,0.15200000000000002,3.515067803770739
2022-05-25,19.6,23.74,16.47,80.24,1.58,12.57,0.53,2.6190087648368805,1.1344744742145694,2.9711985914516688,0.42400000000000004,2.547198591451669
2022-05-26,19.8,25.32,15.12,84.99,1.61,17.52,8.77,3.1634534007159205,1.1344744742145694,3.588857133479485,7.016,0.0
2022-05-27,19.25,23.91,15.5,89.34,1.09,15.78,3.22,2.798514144710517,1.1344744742145694,3.1748428629024987,2.5760000000000005,0.5988428629024982
2022-05-28,19.41,24.29,15.66,86.14,1.74,13.52,6.85,2.586750531473515,1.1344744742145694,2.9346024491176737,5.48,0.0
2022-05-29,18.58,22.91,15.88,88.11,1.34,8.67,4.81,1.853571548515638,1.1344744742145694,2.1028296079213638,3.848,0.0
2022-05-30,18.72,24.01,14.38,83.54,1.17,15.42,1.29,2.8097475368065616,1.1344744742145694,3.1875868594943055,1.032,2.1555868594943055
2022-05-31,19.48,24.98,14.62,81.59,1.49,21.65,2.67,3.718049942032838,1.1344744742145694,4.218032753091214,2.136,2.082032753091214
2022-06-01,19.28,24.6,14.23,82.51,1.91,16.81,3.48,3.080092956889198,1.1344744742145694,3.4942868377988714,2.7840000000000003,0.7102868377988711
2022-06-02,18.65,23.62,15.33,85.61,2.46,12.91,3.92,2.5086179435078253,1.1344744742145694,2.8459630224662744,3.136,0.0
2022-06-03,18.61,24.0,14.97,80.86,2.63,17.62,0.69,3.242103335669241,1.1344744742145694,3.6780834770826636,0.5519999999999999,3.1260834770826635
2022-06-04,18.54,24.57,13.59,79.14,2.37,21.69,0.21,3.7327422432197483,1.1344744742145694,4.234700793755236,0.168,4.066700793755236
2022-06-05,18.68,25.09,13.54,76.5,2.17,22.12,0.03,3.8797279006923504,1.1344744742145694,4.401452270233549,0.024,4.377452270233549
2022-06-06,18.69,25.33,12.63,76.23,2.04,22.21,0.05,3.8738509538954324,1.0509136387162559,4.071082801802688,0.04000000000000001,4.031082801802688
2022-06-07,18.56,24.53,13.52,81.68,2.23,19.29,0.2,3.362554066547329,1.0509136387162559,3.5337539294553966,0.16000000000000003,3.3737539294553964
2022-06-08,18.75,24.33,14.05,81.74,2.27,14.33,0.98,2.799313816335652,1.0509136387162559,2.9418370686339887,0.784,2.157837068633989
2022-06-09,18.43,22.94,15.16,83.28,1.76,11.72,1.34,2.3676636351814877,1.0509136387162559,2.488210006104735,1.072,1.416210006104735
2022-06-10,19.49,25.27,15.12,79.26,1.78,15.11,0.56,2.9895768829626364,1.0509136387162559,3.141787120296266,0.44800000000000006,2.693787120296266
2022-06-11,19.35,25.15,14.45,78.84,1.94,16.64,0.3,3.183830907598373,1.0509136387162559,3.3459313241614854,0.24,3.105931324161485
2022-06-12,19.43,25.02,14.68,81.54,2.14,20.01,2.69,3.5226875436786584,1.0509136387162559,3.7020403845877685,2.152,1.5500403845877684
2022-06-13,19.82,25.17,14.93,76.74,1.91,21.01,0.32,3.786976965667562,1.0509136387162559,3.979785742724343,0.256,3.723785742724343
2022-06-14,19.82,25.55,13.53,75.55,1.43,20.22,0.82,3.6406136221355787,1.0509136387162559,3.8259705087984694,0.656,3.1699705087984693
2022-06-15,20.28,26.48,13.89,73.7,1.52,20.28,0.65,3.763589334921196,1.0509136387162559,3.955207362595728,0.52,3.435207362595728
2022-06-16,20.13,26.11,14.39,75.94,2.2,20.11,0.76,3.780089046686281,1.0509136387162559,3.9725471347245422,0.6080000000000001,3.364547134724542
2022-06-17,20.4,26.42,14.8,73.67,2.12,21.35,1.4,4.020654150632004,1.0509136387162559,4.225360283460296,1.1199999999999999,3.1053602834602962
2022-06-18,19.66,25.67,14.53,78.18,2.0,19.1,2.69,3.5338967482940613,1.0509136387162559,3.7138202905972566,2.152,1.5618202905972565
2022-06-19,19.61,25.15,14.32,78.74,1.83,14.11,3.24,2.867080625898741,1.0509136387162559,3.013054133056126,2.5920000000000005,0.4210541330561255
2022-06-20,19.09,24.3,14.72,78.35,1.96,14.08,0.33,2.859462188057072,1.0509136387162559,3.005047812822604,0.264,2.741047812822604
2022-06-21,18.87,24.89,13.78,73.35,2.12,18.22,0.01,3.5138629700990482,1.0509136387162559,3.692766519857101,0.008,3.684766519857101
2022-06-22,19.23,26.19,12.29,69.97,1.79,20.56,0.01,3.849430260704964,1.0509136387162559,4.045418762261919,0.008,4.037418762261919
2022-06-23,19.23,25.7,13.38,73.4,1.92,20.15,0.06,3.7395984255907284,1.0509136387162559,3.929994988775134,0.048,3.881994988775134
2022-06-24,19.02,24.99,13.58,76.53,2.26,19.8,0.08,3.6168773223348363,1.0509136387162559,3.801025707605211,0.064,3.737025707605211
2022-06-25,19.38,25.0,14.54,74.7,1.92,19.38,0.02,3.6126597722751326,1.0509136387162559,3.7965934267255,0.016,3.7805934267255
2022-06-26,18.95,24.62,13.23,75.37,2.25,18.38,0.1,3.4628970751957424,0.9371842860591392,3.245372723113603,0.08000000000000002,3.165372723113603
2022-06-27,18.69,24.52,13.13,74.54,2.51,17.77,0.01,3.4475924766434307,0.9371842860591392,3.231029493845933,0.008,3.223029493845933
2022-06-28,18.45,25.15,12.77,75.5,2.55,18.79,0.01,3.5495277800224185,0.9371842860591392,3.3265616583673916,0.008,3.3185616583673916
2022-06-29,18.34,25.05,12.23,72.35,2.34,21.35,0.0,3.883113362881609,0.9371842860591392,3.639192824678904,0.0,3.639192824678904
2022-06-30,19.11,26.2,12.85,70.02,2.11,22.88,0.0,4.196183164418806,0.9371842860591392,3.932596923119218,0.0,3.932596923119218
2022-07-01,19.14,26.06,12.89,71.88,2.36,20.44,0.0,3.906486895112859,0.9119133286342477,3.5623774677884343,0.0,3.5623774677884343
2022-07-02,19.13,25.92,13.06,71.0,2.56,20.71,0.0,4.000620377723149,0.9119133286342477,3.648219045251518,0.0,3.648219045251518
2022-07-03,18.69,25.93,12.42,69.87,2.51,23.14,0.0,4.2658829505629505,0.9119133286342477,3.8901155210119462,0.0,3.8901155210119462
2022-07-04,18.35,25.88,11.54,66.21,2.21,24.07,0.0,4.381023248907234,0.9119133286342477,3.995113493735022,0.0,3.995113493735022
2022-07-05,18.79,26.91,11.24,64.12,1.76,23.95,0.0,4.380535546232114,0.9119133286342477,3.994668751165169,0.0,3.994668751165169
2022-07-06,19.22,27.1,11.49,65.81,1.5,22.33,0.02,4.113408910230204,0.8765025525968524,3.6054134096914106,0.016,3.5894134096914105
2022-07-07,19.55,27.78,12.44,65.75,1.9,22.32,0.0,4.314575246804392,0.8765025525968524,3.7817362171952436,0.0,3.7817362171952436
2022-07-08,18.78,26.69,12.21,63.67,2.26,22.02,0.0,4.350579842435351,0.8765025525968524,3.813294337170997,0.0,3.813294337170997
2022-07-09,18.18,25.57,11.66,68.19,2.1,18.48,0.11,3.6779108594231262,0.8765025525968524,3.223698256508053,0.08800000000000001,3.135698256508053
2022-07-10,18.38,25.33,13.02,69.72,2.23,19.55,0.0,3.8055658693111796,0.8765025525968524,3.3355881985267084,0.0,3.3355881985267084
2022-07-11,19.09,26.28,12.76,70.08,2.28,21.61,0.0,4.1033282778261775,0.8317089506802725,3.4127748562474998,0.0,3.4127748562474998
2022-07-12,19.22,26.28,13.15,72.03,2.46,20.85,0.0,4.00320435269998,0.8317089506802725,3.3295008915427995,0.0,3.3295008915427995
2022-07-13,19.18,26.47,12.77,70.63,2.58,19.43,0.0,3.922855932218115,0.8317089506802725,3.2626743910550107,0.0,3.2626743910550107
2022-07-14,19.59,26.72,12.72,67.78,2.4,23.6,0.0,4.47328191368741,0.8317089506802725,3.7204686065299972,0.0,3.7204686065299972
2022-07-15,20.31,27.22,14.15,70.14,2.64,20.19,0.15,4.158311467273275,0.8317089506802725,3.4585048670475995,0.12,3.3385048670475994
2022-07-16,20.94,27.16,16.31,70.59,2.58,19.15,0.37,4.088999645764158,0.8317089506802725,3.400857604710514,0.296,3.104857604710514
2022-07-17,20.04,26.69,14.08,71.46,2.56,21.3,0.1,4.17762954042298,0.8317089506802725,3.4745718813961055,0.08000000000000002,3.3945718813961054
2022-07-18,19.57,26.57,13.48,70.03,2.57,17.51,0.01,3.7737986619540735,0.8317089506802725,3.138702125212439,0.008,3.130702125212439
2022-07-19,19.26,26.06,13.12,68.47,2.84,16.99,0.07,3.797668872439195,0.8317089506802725,3.1585551929275364,0.05600000000000001,3.1025551929275363
2022-07-20,19.42,27.22,12.7,67.15,2.61,22.43,0.0,4.4641314188531895,0.8317089506802725,3.7128580580732224,0.0,3.7128580580732224
2022-07-21,19.29,26.8,12.35,67.43,2.5,19.5,0.0,4.060126673635935,0.7271627013120976,2.9523726796704075,0.0,2.9523726796704075
2022-07-22,19.68,27.23,12.52,65.73,2.72,23.16,0.0,4.628275597439911,0.7271627013120976,3.365509385851268,0.0,3.365509385851268
2022-07-23,19.67,27.43,12.82,64.39,2.33,23.94,0.0,4.688375834320717,0.7271627013120976,3.409212036451012,0.0,3.409212036451012
2022-07-24,20.19,27.94,12.96,66.47,2.14,21.8,0.0,4.381395362292172,0.7271627013120976,3.185987287160672,0.0,3.185987287160672
2022-07-25,21.04,27.82,16.08,66.07,2.59,19.31,0.07,4.349566288304697,0.7271627013120976,3.162842371739677,0.05600000000000001,3.106842371739677
2022-07-26,20.46,26.06,15.26,67.02,2.93,16.72,0.06,3.948441629828385,0.7271627013120976,2.8711594815191495,0.048,2.8231594815191494
2022-07-27,21.2,28.08,14.44,66.36,2.08,19.03,0.14,4.114011147300074,0.7271627013120976,2.991555459098804,0.11200000000000002,2.8795554590988037
2022-07-28,20.87,27.37,14.8,70.22,2.13,19.28,0.66,3.9997526796125022,0.7271627013120976,2.908470963087328,0.528,2.380470963087328
2022-07-29,20.68,27.57,15.02,72.71,2.04,13.61,2.67,3.2141860756130374,0.7271627013120976,2.337236229262506,2.136,0.20123622926250606
2022-07-30,20.69,26.59,15.82,73.27,1.88,7.78,1.78,2.39668503180444,0.7271627013120976,1.7427799619211872,1.4240000000000002,0.31877996192118707
2022-07-31,20.7,27.2,15.9,74.94,1.6,12.38,1.97,2.877817748126714,0.7271627013120976,2.0926417276117193,1.576,0.5166417276117192
2022-08-01,19.96,23.99,15.93,78.93,1.66,12.12,12.15,2.629676492181269,0.7271627013120976,1.9122026616314527,9.72,0.0
2022-08-02,19.89,24.29,16.91,77.66,1.69,7.52,3.64,2.1182206695705426,0.7271627013120976,1.5402910640600358,2.9120000000000004,0.0
2022-08-03,20.38,26.02,15.36,72.38,1.69,14.69,1.06,3.2082810638573585,0.7271627013120976,2.332942324962967,0.8480000000000001,1.4849423249629667
2022-08-04,20.29,26.38,15.97,70.73,1.71,14.4,0.07,3.2549761985686745,0.7271627013120976,2.36689728525778,0.05600000000000001,2.31089728525778
2022-08-05,20.13,26.87,13.67,69.67,2.13,19.74,0.0,4.0157258617458425,0.8272645538334182,3.322067663334493,0.0,3.322067663334493
2022-08-06,20.51,27.58,13.77,68.61,2.1,20.07,0.0,4.139819604878517,0.8272645538334182,3.4247260183806643,0.0,3.4247260183806643
2022-08-07,20.72,27.91,13.89,66.31,2.07,21.97,0.0,4.464578806547126,0.8272645538334182,3.6933877944523434,0.0,3.6933877944523434
2022-08-08,20.5,28.52,13.42,63.08,2.23,23.15,0.0,4.7857647652011295,0.8272645538334182,3.959093553235806,0.0,3.959093553235806
2022-08-09,20.67,28.77,13.04,59.2,1.86,24.04,0.0,4.87863739658047,0.8272645538334182,4.035923789197172,0.0,4.035923789197172
2022-08-10,20.66,28.25,13.16,61.75,2.23,21.99,0.0,4.66889659870165,0.7984210049860258,3.727745114511209,0.0,3.727745114511209
2022-08-11,21.32,27.83,15.77,65.06,2.36,21.92,0.02,4.664200703087167,0.7984210049860258,3.723995812815384,0.016,3.707995812815384
2022-08-12,21.36,27.76,15.36,64.78,2.25,17.71,0.03,4.112541240670131,0.7984210049860258,3.283539310422323,0.024,3.259539310422323
2022-08-13,21.71,28.18,15.4,64.06,1.69,15.41,0.16,3.668907805867672,0.7984210049860258,2.929333057561941,0.128,2.801333057561941
2022-08-14,21.59,27.99,15.65,69.55,1.69,15.44,23.87,3.521022237600241,0.7984210049860258,2.8112581135229298,19.096,0.0
2022-08-15,21.11,26.88,16.7,73.97,1.81,9.89,16.8,2.6706903586457917,0.7984210049860258,2.132335280156463,13.440000000000001,0.0
2022-08-16,20.09,25.79,15.78,78.97,2.03,12.98,32.48,2.8808618698035438,0.7984210049860258,2.3001406293144666,25.983999999999998,0.0
2022-08-17,18.29,21.76,15.66,88.78,1.81,11.68,58.76,2.2391846846719625,0.7984210049860258,1.7878120862851055,47.008,0.0
2022-08-18,19.22,24.45,14.19,78.71,2.14,13.08,6.32,2.8233443162893175,0.7984210049860258,2.2542174064333005,5.056000000000001,0.0
2022-08-19,20.29,26.77,15.56,73.22,1.92,20.97,0.1,4.108052931184957,0.7984210049860258,3.2799557498524825,0.08000000000000002,3.1999557498524824
2022-08-20,20.6,26.66,15.07,72.73,1.43,16.83,0.59,3.4742506331549894,0.7984210049860258,2.773914682096943,0.472,2.301914682096943
2022-08-21,20.79,26.72,14.74,73.13,1.55,20.47,0.55,3.974982780969844,0.7984210049860258,3.1737097467840902,0.44000000000000006,2.7337097467840903
2022-08-22,20.56,26.18,15.76,70.22,2.61,19.34,0.18,4.13109096973919,0.7984210049860258,3.29834980374786,0.144,3.1543498037478597
2022-08-23,20.21,26.75,14.57,71.08,2.6,19.87,0.14,4.152264630480929,0.7984210049860258,3.3152552992365125,0.11200000000000002,3.2032552992365124
2022-08-24,20.2,26.19,14.61,70.66,2.63,21.72,0.1,4.358436962074681,0.7984210049860258,3.4798676194279077,0.08000000000000002,3.3998676194279076
2022-08-25,19.86,26.68,12.91,67.55,2.15,22.28,0.0,4.406344411071557,0.9516995144168019,4.19351583636999,0.0,4.19351583636999
2022-08-26,20.83,27.71,14.27,65.68,2.0,21.35,0.07,4.443664846226386,0.9516995144168019,4.229033676384664,0.05600000000000001,4.173033676384664
2022-08-27,20.54,26.7,15.67,72.03,2.18,16.65,1.74,3.6793206025409475,0.9516995144168019,3.5016076308219546,1.3920000000000001,2.1096076308219542
2022-08-28,20.4,26.03,16.2,75.59,1.56,12.89,7.27,2.923305559910724,0.9516995144168019,2.782108481858973,5.816,0.0
2022-08-29,19.93,25.21,15.85,79.26,1.21,13.79,11.31,2.850581963318945,0.9516995144168019,2.7128974702959336,9.048,0.0
2022-08-30,20.67,26.66,15.48,75.91,1.43,12.06,8.8,2.7881029562730424,0.9516995144168019,2.6534362296291043,7.040000000000001,0.0
2022-08-31,20.18,25.46,15.12,79.09,1.85,19.32,5.6,3.6743919198056916,0.9516995144168019,3.496917005856097,4.4799999999999995,0.0
2022-09-01,19.84,25.09,16.12,79.12,2.58,12.8,6.86,2.934134410456942,0.9516995144168019,2.792414293665501,5.488,0.0
2022-09-02,20.15,25.53,14.99,72.55,1.9,16.93,0.45,3.5621434844965796,0.9516995144168019,3.3900902244783695,0.36000000000000004,3.0300902244783696
2022-09-03,20.78,26.67,15.06,68.78,1.9,13.95,0.05,3.3663905738507602,0.9516995144168019,3.2037922744710676,0.04000000000000001,3.1637922744710676
2022-09-04,21.66,27.78,15.93,67.9,1.69,20.21,0.19,4.238761620965508,0.9516995144168019,4.03402737640145,0.15200000000000002,3.8820273764014495
2022-09-05,21.31,27.89,15.47,69.88,1.49,18.33,0.27,3.870302038079154,0.9516995144168019,3.68336457028629,0.21600000000000003,3.4673645702862896
2022-09-06,20.88,26.67,15.86,75.42,1.29,17.21,1.13,3.4981033025311046,0.9516995144168019,3.3291432143986635,0.9039999999999999,2.4251432143986635
2022-09-07,18.82,21.64,16.21,84.59,1.05,7.17,5.36,1.7488273000714505,0.9516995144168019,1.6643580922768462,4.288,0.0
2022-09-08,20.05,26.04,14.34,74.39,1.8,18.83,8.48,3.7506733766779203,0.9516995144168019,3.5695140313204035,6.784000000000001,0.0
2022-09-09,20.73,26.41,15.31,73.88,1.79,18.76,6.63,3.815302047012725,0.9516995144168019,3.6310211054954404,5.304,0.0
2022-09-10,20.43,25.34,16.87,77.74,1.65,13.02,12.65,2.907946364523184,0.9516995144168019,2.7674911430668185,10.120000000000001,0.0
2022-09-11,21.27,26.36,16.87,76.79,1.49,17.26,4.05,3.540207446110502,0.9516995144168019,3.369213707398111,3.24,0.12921370739811078
2022-09-12,20.74,25.79,15.98,77.45,1.65,18.08,3.35,3.604087055530249,0.9516995144168019,3.4300079006640196,2.68,0.7500079006640195
2022-09-13,20.57,26.15,16.57,79.29,1.66,15.8,4.96,3.270517249293324,0.9516995144168019,3.112549678044231,3.968,0.0
2022-09-14,18.72,21.41,16.41,90.84,1.83,9.3,60.42,1.9194181723785904,0.9516995144168019,1.82670934261549,48.336000000000006,0.0
2022-09-15,19.65,23.81,15.57,82.93,2.04,13.73,11.52,2.807152978751768,0.9516995144168019,2.6715661267717365,9.216,0.0
2022-09-16,20.6,25.88,16.16,72.84,2.48,18.61,1.64,3.958344491631683,0.9516995144168019,3.767154530580295,1.312,2.4551545305802946
2022-09-17,20.57,26.67,15.4,74.5,1.91,23.67,0.87,4.484890011336706,0.9516995144168019,4.268267646001908,0.6960000000000001,3.5722676460019076
2022-09-18,20.76,26.46,15.54,77.33,1.69,16.3,11.76,3.3971167440839265,0.9516995144168019,3.23303435576186,9.408,0.0
2022-09-19,21.38,26.94,16.81,76.77,1.55,17.62,7.02,3.6350028445661717,0.9516995144168019,3.4594304420773194,5.616,0.0
2022-09-20,21.72,27.38,17.06,74.97,1.8,22.44,3.46,4.426065653512555,0.9516995144168019,4.212284533224783,2.7680000000000002,1.4442845332247827
2022-09-21,21.52,27.23,15.98,72.36,1.43,21.44,3.13,4.241554195122371,0.9516995144168019,4.0366850678705095,2.504,1.5326850678705095
2022-09-22,21.11,26.56,15.39,73.95,1.56,15.86,12.22,3.4132371614679706,0.9516995144168019,3.248376149158451,9.776000000000002,0.0
2022-09-23,21.06,26.8,16.16,73.01,1.95,21.92,2.05,4.355679880233466,0.9516995144168019,4.145298426973223,1.64,2.5052984269732237
2022-09-24,21.1,26.19,16.36,72.27,2.05,17.77,3.75,3.828023774139887,0.9516995144168019,3.6431283670249037,3.0,0.6431283670249037
2022-09-25,20.45,25.36,14.86,75.11,2.08,10.25,16.05,2.6868487794445004,0.9516995144168019,2.5570726787087077,12.840000000000002,0.0
2022-09-26,20.71,25.46,15.64,73.5,2.12,24.26,3.19,4.569618620933496,0.9516995144168019,4.348903822612384,2.552,1.7969038226123843
2022-09-27,20.99,25.41,16.57,71.66,1.91,20.52,1.69,4.142124816059767,0.9516995144168019,3.9420581760978655,1.352,2.590058176097865
2022-09-28,19.92,24.52,15.43,73.19,1.8,16.09,1.19,3.4085165704808977,0.9516995144168019,3.2438835650082933,0.952,2.2918835650082934
